Altitude (km),Total (kg/m3),Neutral Temp. (K),H2 (kg/m3),He (kg/m3),H2O (kg/m3),CH4 (kg/m3),NH3 (kg/m3),H2S (kg/m3),N2 (kg/m3)
595.5,6.634e-10,670.2,4.4133638678065834e-10,1.7065282446396933e-10,2.8540878779263793e-11,1.715094857781432e-11,3.4022473602884842e-12,1.4683409896231143e-12,8.483730483825423e-13
596.5,6.579e-10,670.2,4.3767743271479515e-10,1.6923800605192254e-10,2.8304257083023285e-11,1.7008756510919567e-11,3.374040606472405e-12,1.4561675264893682e-12,8.41339506377562e-13
597.5,6.525e-10,670.1,4.3408500508649314e-10,1.6784891161100388e-10,2.80719375994417e-11,1.686914975433199e-11,3.34634670272571e-12,1.4442153990489629e-12,8.344338469544903e-13
598.5,6.471e-10,670.0,4.304925774581911e-10,1.6645981717008524e-10,2.7839618115860112e-11,1.6729542997744415e-11,3.318652798979014e-12,1.4322632716085577e-12,8.275281875314186e-13
599.5,6.417e-10,669.9,4.269001498298891e-10,1.6507072272916658e-10,2.7607298632278526e-11,1.658993624115684e-11,3.2909588952323185e-12,1.4203111441681524e-12,8.20622528108347e-13
600.5,6.364e-10,669.8,4.2337424863914827e-10,1.6370735225937604e-10,2.737928136135586e-11,1.645291479487644e-11,3.2637778415550066e-12,1.4085803524210882e-12,8.138447512671842e-13
601.5,6.311e-10,669.8,4.1984834744840744e-10,1.6234398178958553e-10,2.7151264090433192e-11,1.6315893348596046e-11,3.2365967878776943e-12,1.3968495606740238e-12,8.070669744260213e-13
602.5,6.258e-10,669.7,4.163224462576666e-10,1.6098061131979502e-10,2.6923246819510524e-11,1.6178871902315648e-11,3.2094157342003824e-12,1.3851187689269595e-12,8.002891975848583e-13
603.5,6.206e-10,669.7,4.1286307150448684e-10,1.5964296482113259e-10,2.6699531761246773e-11,1.6044435766342427e-11,3.182747530592453e-12,1.373609312873236e-12,7.936393033256042e-13
604.5,6.155e-10,669.6,4.0947022318886825e-10,1.583310422935983e-10,2.648011891564194e-11,1.5912584940676383e-11,3.1565921770539073e-12,1.3623211925128531e-12,7.871172916482587e-13
605.5,6.103e-10,669.6,4.060108484356885e-10,1.569933957949359e-10,2.6256403857378188e-11,1.5778148804703162e-11,3.129923973445978e-12,1.3508117364591295e-12,7.804673973890044e-13
606.5,6.053e-10,669.5,4.026845265576311e-10,1.5570719723852973e-10,2.6041293224432277e-11,1.5648883289344295e-11,3.1042814699768155e-12,1.3397449517920877e-12,7.740732682935678e-13
607.5,6.002e-10,669.5,3.9929167824201255e-10,1.5439527471099545e-10,2.5821880378827444e-11,1.5517032463678252e-11,3.0781261164382696e-12,1.328456831431705e-12,7.675512566162223e-13
608.5,5.952e-10,669.4,3.9596535636395514e-10,1.531090761545893e-10,2.5606769745881533e-11,1.538776694831939e-11,3.052483612969107e-12,1.3173900467646631e-12,7.611571275207856e-13
609.5,5.903e-10,669.3,3.927055609234589e-10,1.5184860156931126e-10,2.5395961325594538e-11,1.52610867432677e-11,3.027353959569328e-12,1.3065445977909623e-12,7.548908810072578e-13
610.5,5.852e-10,669.5,3.893127126078403e-10,1.5053667904177697e-10,2.5176548479989705e-11,1.5129235917601656e-11,3.001198606030782e-12,1.2952564774305796e-12,7.483688693299123e-13
611.5,5.799e-10,670.0,3.857868114170995e-10,1.4917330857198646e-10,2.494853120906704e-11,1.499221447132126e-11,2.9740175523534703e-12,1.2835256856835152e-12,7.415910924887494e-13
612.5,5.747e-10,670.5,3.823274366639197e-10,1.4783566207332405e-10,2.472481615080329e-11,1.485777833534804e-11,2.947349348745541e-12,1.2720162296297916e-12,7.349411982294951e-13
613.5,5.694e-10,671.0,3.788015354731789e-10,1.464722916035335e-10,2.449679887988062e-11,1.472075688906764e-11,2.9201682950682287e-12,1.2602854378827272e-12,7.281634213883323e-13
614.5,5.643e-10,671.5,3.754086871575603e-10,1.4516036907599923e-10,2.427738603427579e-11,1.4588906063401597e-11,2.894012941529683e-12,1.2489973175223445e-12,7.216414097109868e-13
615.5,5.591e-10,672.0,3.7194931240438054e-10,1.4382272257733682e-10,2.4053670976012037e-11,1.4454469927428376e-11,2.8673447379217536e-12,1.2374878614686209e-12,7.149915154517326e-13
616.5,5.539e-10,672.6,3.684899376512009e-10,1.4248507607867443e-10,2.3829955917748288e-11,1.4320033791455157e-11,2.840676534313825e-12,1.2259784054148974e-12,7.083416211924785e-13
617.5,5.488e-10,673.2,3.650970893355823e-10,1.4117315355114012e-10,2.3610543072143455e-11,1.4188182965789113e-11,2.814521180775279e-12,1.2146902850545147e-12,7.01819609515133e-13
618.5,5.438e-10,673.8,3.617707674575249e-10,1.39886954994734e-10,2.3395432439197544e-11,1.4058917450430248e-11,2.7888786773061167e-12,1.203623500387473e-12,6.954254804196964e-13
619.5,5.388e-10,674.4,3.584444455794675e-10,1.3860075643832783e-10,2.318032180625163e-11,1.3929651935071384e-11,2.7632361738369542e-12,1.192556715720431e-12,6.890313513242596e-13
620.5,5.342e-10,674.6,3.553842294516546e-10,1.3741745376643415e-10,2.2982420023941388e-11,1.3810727660941225e-11,2.7396450706453246e-12,1.1823752738267525e-12,6.831487525564578e-13
621.5,5.296e-10,674.7,3.523240133238418e-10,1.362341510945405e-10,2.278451824163115e-11,1.369180338681107e-11,2.716053967453695e-12,1.172193831933074e-12,6.77266153788656e-13
622.5,5.251e-10,674.9,3.493303236335901e-10,1.3507657239377494e-10,2.2590918671979826e-11,1.357546442298809e-11,2.6929757143314486e-12,1.1622337257327363e-12,6.71511437602763e-13
623.5,5.206e-10,675.1,3.4633663394333846e-10,1.339189936930094e-10,2.2397319102328505e-11,1.3459125459165112e-11,2.6698974612092027e-12,1.1522736195323987e-12,6.657567214168701e-13
624.5,5.162e-10,675.3,3.4340947069064796e-10,1.3278713896337197e-10,2.22080217453361e-11,1.3345371805649309e-11,2.6473320581563395e-12,1.1425348490254019e-12,6.601298878128857e-13
625.5,5.117e-10,675.5,3.4041578100039623e-10,1.3162956026260642e-10,2.2014422175684777e-11,1.322903284182633e-11,2.624253805034093e-12,1.1325747428250643e-12,6.543751716269927e-13
626.5,5.073e-10,675.8,3.3748861774770573e-10,1.3049770553296901e-10,2.1825124818692376e-11,1.3115279188310527e-11,2.60168840198123e-12,1.1228359723180674e-12,6.487483380230084e-13
627.5,5.029e-10,676.0,3.345614544950152e-10,1.2936585080333158e-10,2.163582746169997e-11,1.3001525534794724e-11,2.579122998928367e-12,1.1130972018110705e-12,6.431215044190241e-13
628.5,4.986e-10,676.2,3.317008176798858e-10,1.2825972004482228e-10,2.1450832317366486e-11,1.2890357191586101e-11,2.557070445944887e-12,1.1035797669974144e-12,6.376225533969485e-13
629.5,4.942e-10,676.5,3.287736544271953e-10,1.2712786531518487e-10,2.126153496037408e-11,1.2776603538070299e-11,2.5345050428920243e-12,1.0938409964904177e-12,6.319957197929642e-13
630.5,4.899e-10,676.8,3.2591301761206593e-10,1.2602173455667557e-10,2.10765398160406e-11,1.2665435194861675e-11,2.512452489908545e-12,1.0843235616767616e-12,6.264967687708887e-13
631.5,4.857e-10,677.1,3.231189072344977e-10,1.249413277692944e-10,2.0895846884366028e-11,1.2556852161960226e-11,2.490912786994448e-12,1.0750274625564465e-12,6.211257003307217e-13
632.5,4.815e-10,677.4,3.203247968569295e-10,1.2386092098191324e-10,2.0715153952691464e-11,1.2448269129058781e-11,2.4693730840803515e-12,1.0657313634361315e-12,6.15754631890555e-13
633.5,4.773e-10,677.7,3.175306864793612e-10,1.2278051419453203e-10,2.0534461021016894e-11,1.2339686096157332e-11,2.447833381166255e-12,1.0564352643158161e-12,6.103835634503881e-13
634.5,4.731e-10,678.1,3.1473657610179303e-10,1.2170010740715088e-10,2.035376808934233e-11,1.2231103063255886e-11,2.4262936782521586e-12,1.0471391651955012e-12,6.050124950102214e-13
635.5,4.689e-10,678.4,3.1194246572422473e-10,1.206197006197697e-10,2.017307515766776e-11,1.2122520030354438e-11,2.4047539753380617e-12,1.0378430660751858e-12,5.996414265700544e-13
636.5,4.648e-10,678.8,3.0921488178421766e-10,1.1956501780351665e-10,1.999668443865211e-11,1.2016522307760167e-11,2.3837271224933486e-12,1.0287683026482116e-12,5.943982407117963e-13
637.5,4.607e-10,679.2,3.064872978442106e-10,1.185103349872636e-10,1.9820293719636464e-11,1.1910524585165899e-11,2.3627002696486356e-12,1.0196935392212371e-12,5.891550548535382e-13
638.5,4.566e-10,679.6,3.037597139042035e-10,1.1745565217101054e-10,1.9643903000620812e-11,1.1804526862571628e-11,2.341673416803922e-12,1.010618775794263e-12,5.839118689952801e-13
639.5,4.526e-10,680.1,3.0109865640175756e-10,1.1642669332588562e-10,1.9471814494264083e-11,1.1701114450284535e-11,2.321159414028592e-12,1.0017653480606294e-12,5.787965657189308e-13
640.5,4.485e-10,680.5,2.983710724617505e-10,1.1537201050963256e-10,1.9295423775248435e-11,1.1595116727690264e-11,2.3001325611838786e-12,9.92690584633655e-13,5.735533798606727e-13
641.5,4.446e-10,680.9,2.9577654139686567e-10,1.1436877563563576e-10,1.912763748155062e-11,1.149428962571035e-11,2.280131408477932e-12,9.840584925933623e-13,5.685659591662321e-13
642.5,4.406e-10,681.4,2.9311548389441977e-10,1.1333981679051083e-10,1.8955548975193892e-11,1.1390877213423257e-11,2.259617405702602e-12,9.752050648597288e-13,5.634506558898827e-13
643.5,4.367e-10,681.9,2.9052095282953495e-10,1.1233658191651402e-10,1.8787762681496078e-11,1.1290050111443341e-11,2.239616252996655e-12,9.665729728194363e-13,5.584632351954421e-13
644.5,4.328e-10,682.4,2.879264217646502e-10,1.1133334704251722e-10,1.8619976387798264e-11,1.1189223009463426e-11,2.2196151002907085e-12,9.579408807791436e-13,5.534758145010014e-13
645.5,4.289e-10,683.0,2.8533189069976536e-10,1.1033011216852042e-10,1.8452190094100453e-11,1.108839590748351e-11,2.1996139475847615e-12,9.493087887388508e-13,5.484883938065608e-13
646.5,4.251e-10,683.5,2.8280388607244177e-10,1.0935260126565174e-10,1.8288706013061558e-11,1.0990154115810773e-11,2.1801256449481982e-12,9.40898032391899e-13,5.436288556940289e-13
647.5,4.213e-10,684.1,2.802758814451181e-10,1.0837509036278305e-10,1.8125221932022663e-11,1.0891912324138034e-11,2.1606373423116345e-12,9.324872760449473e-13,5.38769317581497e-13
648.5,4.175e-10,684.7,2.777478768177945e-10,1.0739757945991438e-10,1.796173785098377e-11,1.0793670532465298e-11,2.1411490396750713e-12,9.240765196979955e-13,5.339097794689651e-13
649.5,4.137e-10,685.3,2.7521987219047083e-10,1.0642006855704569e-10,1.7798253769944873e-11,1.0695428740792558e-11,2.1216607370385076e-12,9.156657633510437e-13,5.290502413564331e-13
650.5,4.1e-10,685.9,2.727583940007083e-10,1.0546828162530512e-10,1.76390719015649e-11,1.0599772259426998e-11,2.1026852844713274e-12,9.074763426974327e-13,5.2431858582581e-13
651.5,4.063e-10,686.5,2.7029691581094584e-10,1.0451649469356456e-10,1.7479890033184924e-11,1.0504115778061437e-11,2.083709831904147e-12,8.992869220438216e-13,5.195869302951868e-13
652.5,4.026e-10,687.1,2.678354376211834e-10,1.0356470776182401e-10,1.7320708164804948e-11,1.0408459296695876e-11,2.064734379336967e-12,8.910975013902107e-13,5.148552747645637e-13
653.5,3.989e-10,687.8,2.6537395943142086e-10,1.0261292083008345e-10,1.716152629642497e-11,1.0312802815330316e-11,2.0457589267697866e-12,8.829080807365998e-13,5.101236192339405e-13
654.5,3.953e-10,688.5,2.6297900767921957e-10,1.0168685786947102e-10,1.7006646640703914e-11,1.0219731644271932e-11,2.0272963242719897e-12,8.749399957763297e-13,5.055198462852261e-13
655.5,3.917e-10,689.3,2.6058405592701817e-10,1.0076079490885859e-10,1.6851766984982857e-11,1.0126660473213549e-11,2.0088337217741925e-12,8.669719108160595e-13,5.009160733365116e-13
656.5,3.881e-10,690.0,2.5818910417481683e-10,9.983473194824614e-11,1.66968873292618e-11,1.0033589302155165e-11,1.9903711192763952e-12,8.590038258557893e-13,4.963123003877972e-13
657.5,3.845e-10,690.7,2.5579415242261554e-10,9.890866898763371e-11,1.6542007673540742e-11,9.940518131096783e-12,1.9719085167785984e-12,8.510357408955192e-13,4.917085274390828e-13
658.5,3.81e-10,691.5,2.534657271079753e-10,9.800832999814939e-11,1.63914302304786e-11,9.850032270345576e-12,1.9539587643501845e-12,8.432889916285899e-13,4.872326370722771e-13
659.5,3.775e-10,692.3,2.511373017933351e-10,9.710799100866509e-11,1.624085278741646e-11,9.75954640959437e-12,1.9360090119217706e-12,8.355422423616605e-13,4.827567467054714e-13
660.5,3.74e-10,693.1,2.4880887647869494e-10,9.620765201918078e-11,1.6090275344354323e-11,9.669060548843165e-12,1.918059259493357e-12,8.277954930947313e-13,4.782808563386657e-13
661.5,3.706e-10,693.9,2.465469776016159e-10,9.533303700082458e-11,1.5944000113951103e-11,9.581159998399136e-12,1.9006223571343263e-12,8.202700795211428e-13,4.739328485537687e-13
662.5,3.671e-10,694.8,2.442185522869757e-10,9.443269801134028e-11,1.5793422670888964e-11,9.490674137647929e-12,1.882672604705913e-12,8.125233302542135e-13,4.694569581869631e-13
663.5,3.637e-10,695.7,2.4195665340989665e-10,9.355808299298408e-11,1.564714744048574e-11,9.4027735872039e-12,1.8652357023468824e-12,8.04997916680625e-13,4.651089504020661e-13
664.5,3.604e-10,696.6,2.397612809703788e-10,9.270919194575602e-11,1.550517442274144e-11,9.31745834706705e-12,1.848311650057235e-12,7.976938388003774e-13,4.608888251990779e-13
665.5,3.57e-10,697.5,2.374993820932997e-10,9.183457692739984e-11,1.5358899192338217e-11,9.22955779662302e-12,1.8308747476982045e-12,7.90168425226789e-13,4.565408174141809e-13
666.5,3.537e-10,698.4,2.353040096537818e-10,9.098568588017176e-11,1.5216926174593913e-11,9.144242556486169e-12,1.813950695408557e-12,7.828643473465413e-13,4.5232069221119267e-13
667.5,3.504e-10,699.3,2.331086372142639e-10,9.01367948329437e-11,1.5074953156849612e-11,9.058927316349317e-12,1.79702664311891e-12,7.755602694662937e-13,4.4810056700820447e-13
668.5,3.471e-10,700.3,2.3091326477474603e-10,8.928790378571565e-11,1.493298013910531e-11,8.973612076212467e-12,1.7801025908292628e-12,7.682561915860461e-13,4.4388044180521626e-13
669.5,3.439e-10,701.3,2.287844187727893e-10,8.84647367096157e-11,1.4795309334019925e-11,8.890882146382792e-12,1.7636913886089987e-12,7.611734493991393e-13,4.397881991841368e-13
670.5,3.406e-10,702.3,2.2658904633327137e-10,8.761584566238763e-11,1.465333631627562e-11,8.80556690624594e-12,1.7467673363193515e-12,7.538693715188916e-13,4.355680739811485e-13
671.5,3.375e-10,703.3,2.245267267688758e-10,8.681840255741582e-11,1.4519967723849156e-11,8.725422286723445e-12,1.7308689841684708e-12,7.470079650253258e-13,4.316037139419778e-13
672.5,3.343e-10,704.3,2.2239788076691905e-10,8.599523548131587e-11,1.4382296918763772e-11,8.64269235689377e-12,1.7144577819482068e-12,7.39925222838419e-13,4.275114713208983e-13
673.5,3.311e-10,705.4,2.202690347649623e-10,8.517206840521592e-11,1.4244626113678387e-11,8.559962427064096e-12,1.6980465797279427e-12,7.328424806515122e-13,4.234192286998188e-13
674.5,3.28e-10,706.5,2.1820671520056668e-10,8.43746253002441e-11,1.411125752125192e-11,8.479817807541599e-12,1.6821482275770619e-12,7.259810741579461e-13,4.19454868660648e-13
675.5,3.249e-10,707.6,2.1614439563617106e-10,8.357718219527228e-11,1.3977888928825454e-11,8.399673188019102e-12,1.666249875426181e-12,7.191196676643802e-13,4.1549050862147726e-13
676.5,3.218e-10,708.7,2.1408207607177548e-10,8.277973909030047e-11,1.3844520336398989e-11,8.319528568496606e-12,1.6503515232753004e-12,7.122582611708143e-13,4.115261485823065e-13
677.5,3.188e-10,709.8,2.1208628294494102e-10,8.200801995645676e-11,1.3715453956631437e-11,8.241969259281285e-12,1.6349660211938027e-12,7.056181903705891e-13,4.076896711250444e-13
678.5,3.157e-10,711.0,2.1002396338054543e-10,8.121057685148496e-11,1.3582085364204972e-11,8.161824639758789e-12,1.619067669042922e-12,6.987567838770231e-13,4.037253110858737e-13
679.5,3.127e-10,712.1,2.08028170253711e-10,8.043885771764126e-11,1.3453018984437426e-11,8.084265330543469e-12,1.6036821669614246e-12,6.92116713076798e-13,3.9988883362861173e-13
680.5,3.098e-10,713.3,2.060989035644377e-10,7.969286255492568e-11,1.3328254817328795e-11,8.009291331635327e-12,1.5888095149493102e-12,6.856979779699138e-13,3.961802387532584e-13
681.5,3.068e-10,714.5,2.0410311043760323e-10,7.892114342108198e-11,1.3199188437561248e-11,7.931732022420008e-12,1.5734240128678127e-12,6.790579071696887e-13,3.923437612959964e-13
682.5,3.039e-10,715.8,2.0217384374832992e-10,7.817514825836641e-11,1.3074424270452617e-11,7.856758023511866e-12,1.5585513608556985e-12,6.726391720628044e-13,3.8863516642064307e-13
683.5,3.01e-10,717.1,2.002445770590566e-10,7.742915309565084e-11,1.2949660103343988e-11,7.781784024603723e-12,1.5436787088435842e-12,6.6622043695592e-13,3.8492657154528976e-13
684.5,2.981e-10,718.5,1.983153103697833e-10,7.668315793293526e-11,1.2824895936235357e-11,7.706810025695581e-12,1.5288060568314698e-12,6.598017018490358e-13,3.812179766699365e-13
685.5,2.953e-10,719.8,1.9645257011807117e-10,7.596288674134782e-11,1.2704433981785647e-11,7.634421337094616e-12,1.514446254888739e-12,6.536043024354924e-13,3.7763726437649196e-13
686.5,2.924e-10,721.2,1.9452330342879786e-10,7.521689157863225e-11,1.2579669814677016e-11,7.559447338186473e-12,1.4995736028766247e-12,6.471855673286081e-13,3.7392866950113865e-13
687.5,2.897e-10,722.6,1.9272708961464685e-10,7.452234435817292e-11,1.2463510072886223e-11,7.489643959892685e-12,1.4857266510032768e-12,6.412095036084054e-13,3.7047583978960284e-13
688.5,2.869e-10,723.9,1.908643493629347e-10,7.380207316658547e-11,1.2343048118436511e-11,7.417255271291722e-12,1.471366849060546e-12,6.35012104194862e-13,3.668951274961583e-13
689.5,2.841e-10,725.3,1.8900160911122254e-10,7.308180197499801e-11,1.22225861639868e-11,7.344866582690757e-12,1.4570070471178147e-12,6.288147047813185e-13,3.633144152027137e-13
690.5,2.814e-10,726.7,1.8720539529707153e-10,7.238725475453868e-11,1.2106426422196006e-11,7.275063204396969e-12,1.443160095244467e-12,6.22838641061116e-13,3.5986158549117785e-13
691.5,2.787e-10,728.2,1.8540918148292052e-10,7.169270753407935e-11,1.1990266680405213e-11,7.205259826103181e-12,1.4293131433711193e-12,6.168625773409133e-13,3.5640875577964203e-13
692.5,2.76e-10,729.6,1.8361296766876952e-10,7.099816031362003e-11,1.1874106938614419e-11,7.135456447809393e-12,1.4154661914977714e-12,6.108865136207107e-13,3.529559260681062e-13
693.5,2.734e-10,731.1,1.8188328029217966e-10,7.032933706428884e-11,1.1762249409482546e-11,7.068238379822784e-12,1.402132089693807e-12,6.05131785593849e-13,3.496309789384792e-13
694.5,2.708e-10,732.5,1.801535929155898e-10,6.966051381495762e-11,1.165039188035067e-11,7.001020311836173e-12,1.3887979878898423e-12,5.993770575669872e-13,3.463060318088521e-13
695.5,2.682e-10,734.0,1.7842390553899995e-10,6.899169056562643e-11,1.1538534351218796e-11,6.933802243849564e-12,1.375463886085878e-12,5.936223295401255e-13,3.42981084679225e-13
696.5,2.656e-10,735.5,1.766942181624101e-10,6.832286731629523e-11,1.142667682208692e-11,6.8665841758629525e-12,1.3621297842819135e-12,5.878676015132636e-13,3.396561375495979e-13
697.5,2.63e-10,737.1,1.7496453078582024e-10,6.765404406696402e-11,1.1314819292955046e-11,6.799366107876344e-12,1.348795682477949e-12,5.82112873486402e-13,3.3633119041997086e-13
698.5,2.605e-10,738.7,1.733013698467915e-10,6.701094478876094e-11,1.1207263976482089e-11,6.73473335019691e-12,1.3359744307433676e-12,5.76579481152881e-13,3.3313412587225244e-13
699.5,2.58e-10,740.2,1.716382089077628e-10,6.636784551055786e-11,1.1099708660009132e-11,6.6701005925174764e-12,1.3231531790087863e-12,5.710460888193601e-13,3.2993706132453407e-13
700.5,2.556e-10,741.8,1.7004157440629523e-10,6.57504702034829e-11,1.0996455556195093e-11,6.6080531451452205e-12,1.3108447773435883e-12,5.6573403217918e-13,3.2686787935872447e-13
701.5,2.531e-10,743.4,1.6837841346726652e-10,6.510737092527982e-11,1.0888900239722136e-11,6.543420387465788e-12,1.298023525609007e-12,5.60200639845659e-13,3.236708148110061e-13
702.5,2.506e-10,745.1,1.6671525252823782e-10,6.446427164707675e-11,1.078134492324918e-11,6.478787629786355e-12,1.2852022738744258e-12,5.546672475121381e-13,3.204737502632878e-13
703.5,2.482e-10,746.7,1.6511861802677026e-10,6.384689634000178e-11,1.0678091819435141e-11,6.416740182414099e-12,1.2728938722092278e-12,5.49355190871958e-13,3.1740456829747814e-13
704.5,2.458e-10,748.4,1.6352198352530274e-10,6.322952103292684e-11,1.0574838715621104e-11,6.354692735041845e-12,1.26058547054403e-12,5.44043134231778e-13,3.143353863316686e-13
705.5,2.434e-10,750.1,1.6192534902383516e-10,6.261214572585187e-11,1.0471585611807066e-11,6.292645287669589e-12,1.2482770688788319e-12,5.387310775915978e-13,3.1126620436585894e-13
706.5,2.411e-10,751.8,1.6039524095992876e-10,6.202049438990505e-11,1.0372634720651946e-11,6.233183150604511e-12,1.2364815172830173e-12,5.336403566447587e-13,3.0832490498195807e-13
707.5,2.387e-10,753.5,1.5879860645846118e-10,6.140311908283009e-11,1.0269381616837907e-11,6.171135703232255e-12,1.2241731156178192e-12,5.283283000045785e-13,3.052557230161484e-13
708.5,2.364e-10,755.3,1.5726849839455475e-10,6.081146774688324e-11,1.0170430725682785e-11,6.111673566167176e-12,1.2123775640220042e-12,5.232375790577392e-13,3.023144236322475e-13
709.5,2.341e-10,757.0,1.5573839033064835e-10,6.021981641093641e-11,1.0071479834527666e-11,6.052211429102098e-12,1.2005820124261895e-12,5.181468581109e-13,2.993731242483466e-13
710.5,2.319e-10,758.8,1.5427480870430307e-10,5.965388904611771e-11,9.976831156031464e-12,5.995334602344197e-12,1.1892993108997581e-12,5.132774728574015e-13,2.9655970744635447e-13
711.5,2.297e-10,760.6,1.5281122707795782e-10,5.908796168129899e-11,9.882182477535261e-12,5.938457775586296e-12,1.1780166093733265e-12,5.084080876039031e-13,2.937462906443623e-13
712.5,2.275e-10,762.4,1.5134764545161255e-10,5.852203431648028e-11,9.78753379903906e-12,5.8815809488283954e-12,1.166733907846895e-12,5.035387023504047e-13,2.9093287384237017e-13
713.5,2.253e-10,764.2,1.498840638252673e-10,5.795610695166157e-11,9.692885120542858e-12,5.824704122070494e-12,1.1554512063204634e-12,4.986693170969062e-13,2.88119457040378e-13
714.5,2.232e-10,766.0,1.4848700863648317e-10,5.7415903557970986e-11,9.602538654705575e-12,5.77041260561977e-12,1.1446813548634152e-12,4.940212675367487e-13,2.854339228202946e-13
715.5,2.211e-10,767.8,1.4708995344769905e-10,5.68757001642804e-11,9.512192188868291e-12,5.7161210891690464e-12,1.133911503406367e-12,4.893732179765911e-13,2.827483886002112e-13
716.5,2.189e-10,769.7,1.456263718213538e-10,5.630977279946169e-11,9.417543510372089e-12,5.659244262411146e-12,1.1226288018799355e-12,4.845038327230926e-13,2.7993497179821906e-13
717.5,2.168e-10,771.5,1.4422931663256967e-10,5.57695694057711e-11,9.327197044534806e-12,5.604952745960422e-12,1.111858950422887e-12,4.798557831629351e-13,2.7724943757813563e-13
718.5,2.147e-10,773.3,1.4283226144378557e-10,5.5229366012080516e-11,9.236850578697522e-12,5.550661229509698e-12,1.1010890989658388e-12,4.752077336027776e-13,2.745639033580522e-13
719.5,2.127e-10,775.2,1.415017326925626e-10,5.471488658951805e-11,9.150806325519157e-12,5.4989550233661525e-12,1.090832097578174e-12,4.707810197359608e-13,2.7200625171987755e-13
720.5,2.107e-10,777.1,1.4017120394133962e-10,5.420040716695559e-11,9.064762072340791e-12,5.447248817222606e-12,1.080575096190509e-12,4.663543058691441e-13,2.6944860008170284e-13
721.5,2.087e-10,778.9,1.3884067519011665e-10,5.368592774439312e-11,8.978717819162425e-12,5.395542611079059e-12,1.070318094802844e-12,4.619275920023273e-13,2.6689094844352814e-13
722.5,2.067e-10,780.8,1.375101464388937e-10,5.3171448321830655e-11,8.89267356598406e-12,5.343836404935514e-12,1.060061093415179e-12,4.575008781355105e-13,2.643332968053535e-13
723.5,2.047e-10,782.6,1.3617961768767073e-10,5.26569688992682e-11,8.806629312805695e-12,5.292130198791967e-12,1.0498040920275139e-12,4.5307416426869384e-13,2.6177564516717883e-13
724.5,2.028e-10,784.5,1.349156153740089e-10,5.2168213447833853e-11,8.724887272286248e-12,5.243009302955598e-12,1.040059940709232e-12,4.488687860952179e-13,2.5934587611091284e-13
725.5,2.009e-10,786.4,1.3365161306034708e-10,5.1679457996399515e-11,8.6431452317668e-12,5.193888407119229e-12,1.0303157893909504e-12,4.44663407921742e-13,2.569161070546469e-13
726.5,1.99e-10,788.3,1.3238761074668529e-10,5.119070254496518e-11,8.561403191247354e-12,5.14476751128286e-12,1.0205716380726686e-12,4.404580297482661e-13,2.54486337998381e-13
727.5,1.972e-10,790.1,1.311901348705846e-10,5.072767106465895e-11,8.483963363386826e-12,5.098231925753668e-12,1.0113403368237702e-12,4.36473987268131e-13,2.5218445152402377e-13
728.5,1.953e-10,792.0,1.2992613255692277e-10,5.023891561322461e-11,8.402221322867377e-12,5.049111029917299e-12,1.0015961855054883e-12,4.322686090946551e-13,2.497546824677578e-13
729.5,1.935e-10,793.9,1.2872865668082212e-10,4.9775884132918396e-11,8.32478149500685e-12,5.002575444388108e-12,9.9236488425659e-13,4.282845666145201e-13,2.474527959934006e-13
730.5,1.917e-10,795.8,1.2753118080472143e-10,4.931285265261218e-11,8.24734166714632e-12,4.956039858858916e-12,9.831335830076913e-13,4.24300524134385e-13,2.4515090951904337e-13
731.5,1.899e-10,797.7,1.2633370492862078e-10,4.8849821172305965e-11,8.169901839285792e-12,4.909504273329725e-12,9.739022817587928e-13,4.2031648165424995e-13,2.4284902304468616e-13
732.5,1.881e-10,799.6,1.251362290525201e-10,4.838678969199974e-11,8.092462011425263e-12,4.862968687800532e-12,9.646709805098942e-13,4.1633243917411486e-13,2.4054713657032895e-13
733.5,1.864e-10,801.6,1.2400527961398056e-10,4.794948218282165e-11,8.019324396223652e-12,4.8190184125785184e-12,9.55952529330379e-13,4.125697323873206e-13,2.3837313267788046e-13
734.5,1.846e-10,803.5,1.228078037378799e-10,4.748645070251543e-11,7.941884568363123e-12,4.7724828270493265e-12,9.467212280814806e-13,4.085856899071855e-13,2.3607124620352325e-13
735.5,1.83e-10,805.0,1.2174338073690152e-10,4.7074867164465456e-11,7.87304916582043e-12,4.731117862134489e-12,9.385156269713485e-13,4.050443188137321e-13,2.340251248929835e-13
736.5,1.814e-10,806.6,1.2067895773592315e-10,4.666328362641549e-11,7.804213763277738e-12,4.689752897219652e-12,9.303100258612165e-13,4.015029477202787e-13,2.319790035824437e-13
737.5,1.798e-10,808.1,1.1961453473494479e-10,4.6251700088365515e-11,7.735378360735047e-12,4.648387932304815e-12,9.221044247510845e-13,3.979615766268253e-13,2.29932882271904e-13
738.5,1.782e-10,809.7,1.185501117339664e-10,4.584011655031554e-11,7.666542958192354e-12,4.6070229673899775e-12,9.138988236409525e-13,3.944202055333719e-13,2.2788676096136424e-13
739.5,1.767e-10,811.2,1.1755221517054917e-10,4.5454256983393694e-11,7.60200976830858e-12,4.5682433127823184e-12,9.062060726002037e-13,3.911001701332594e-13,2.2596852223273322e-13
740.5,1.752e-10,812.7,1.1655431860713196e-10,4.506839741647185e-11,7.537476578424806e-12,4.5294636581746585e-12,8.98513321559455e-13,3.8778013473314686e-13,2.2405028350410223e-13
